dataset,model,imputer,regime,mechanism,rate,n_runs,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_ece,std_ece,mean_clean_accuracy,mean_clean_roc_auc,mean_clean_brier,mean_clean_ece,mean_accuracy_change,mean_roc_auc_change,mean_brier_change,mean_ece_change,mean_train_actual_rate,mean_test_actual_rate
wdbc,logistic_regression,simple,clean_train_corrupt_test,mar,0.3,10,0.9727837292345909,0.014568393216449196,0.993198293984406,0.006120335100275123,0.026188834985212055,0.00881638600625083,0.0428547854485946,0.012231111288658022,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.008779692594317667,-0.0018113851065046482,0.004580581928071736,-5.872326674439057e-05,0.0,0.3040552709206645
wdbc,logistic_regression,simple,clean_train_corrupt_test,mar,0.5,10,0.9639729855612483,0.01271960086448474,0.99223962422251,0.006623005696126065,0.03061056501707109,0.008789423246836976,0.04781159056151786,0.012252858412783405,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.01759043626766029,-0.0027700548684007177,0.009002311959930771,0.004898081846178877,0.0,0.4955922993324018
wdbc,logistic_regression,simple,clean_train_corrupt_test,mcar,0.1,10,0.9701443875174662,0.014995578093146033,0.9931202633544591,0.007323956409631042,0.02474844026855443,0.0081840577029615,0.04222132381075372,0.0186560827732418,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.011419034311442321,-0.0018894157364514387,0.0031401872114141067,-0.0006921849045852639,0.0,0.09818765202090772
wdbc,logistic_regression,simple,clean_train_corrupt_test,mcar,0.2,10,0.961349169383636,0.017124350638241567,0.9907791603193667,0.010047535661255113,0.030877447455628558,0.01166727847727621,0.047379523583897645,0.01768672785562785,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.020214252445272474,-0.004230518771543979,0.009269194398488237,0.004466014868558659,0.0,0.19964291259121253
wdbc,logistic_regression,simple,clean_train_corrupt_test,mcar,0.3,10,0.9534466697717745,0.019385212716496975,0.9881726188309876,0.01096406105375341,0.03833719240556749,0.011217101767817374,0.054143905969487725,0.01929585457030206,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.028116752057133987,-0.006837060259922989,0.01672893934842717,0.011230397254148743,0.0,0.2998770894788594
wdbc,logistic_regression,simple,clean_train_corrupt_test,mcar,0.5,10,0.9139186461729546,0.026639547993618423,0.9795073195417119,0.016565550425816034,0.0652430106575487,0.016175075775488008,0.08549248892829041,0.019212158003795603,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.06764477565595403,-0.015502359549198685,0.04363475760040837,0.04257898021295142,0.0,0.4990146457589401
wdbc,logistic_regression,simple,clean_train_corrupt_test,mnar,0.1,10,0.9815634218289085,0.013980518688295604,0.9942870292383066,0.005960709826379641,0.022689795532944264,0.007568714937637445,0.043111626090165986,0.017338858411733837,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,0.0,-0.0007226498526039848,0.0010815424758039405,0.00019811737482700286,0.0,0.10017543859649122
wdbc,logistic_regression,simple,clean_train_corrupt_test,mnar,0.2,10,0.9745381151995032,0.016754879503583887,0.9937267554508793,0.0056448754377068176,0.024952855353028863,0.008225943344322839,0.04534187722851342,0.014540112183167277,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.007025306629405393,-0.001282923640031386,0.0033446022958885427,0.002428368513174438,0.0,0.2050877192982456
wdbc,logistic_regression,simple,clean_train_corrupt_test,mnar,0.3,10,0.9648657040832169,0.017526913818924357,0.9937613839800215,0.005456698380045528,0.027999646337929257,0.009373747446616778,0.04796439914319386,0.012032436961640736,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.016697717745691665,-0.001248295110889286,0.006391393280788936,0.0050508904278548745,0.0,0.3036780003105108
wdbc,logistic_regression,simple,clean_train_corrupt_test,mnar,0.5,10,0.9551855301971743,0.015171181143177843,0.993026873558318,0.0054620910261638745,0.03200344567212352,0.010253886082178011,0.04831917856634559,0.01332016612555338,0.9815634218289085,0.9950096790909108,0.02160825305714032,0.042913508715338985,-0.026377891631734186,-0.0019828055325926243,0.010395192614983197,0.005405669851006609,0.0,0.4931330538736221
wdbc,random_forest,simple,clean_train_corrupt_test,mar,0.1,10,0.9560549604098743,0.014961258291095144,0.9901798333064711,0.008630111100218735,0.03640965761772102,0.007880466385922531,0.06854175691664491,0.019074808330687063,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,0.0,-0.0005813249436325107,0.003703181529351235,0.013317090912744259,0.0,0.10229312218599595
wdbc,random_forest,simple,clean_train_corrupt_test,mar,0.2,10,0.9534156186927495,0.01320504965866776,0.9905320922087217,0.0070671463198504255,0.04002582245119363,0.00631869889561923,0.07876077833254494,0.018894329081534798,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.002639341717124666,-0.000229066041381798,0.007319346362823845,0.023536112328644276,0.0,0.2006908865083062
wdbc,random_forest,simple,clean_train_corrupt_test,mar,0.3,10,0.9481524607980127,0.01342101100168407,0.990047076169333,0.007403187050493916,0.0431144695918199,0.0074626334250574855,0.08449998588969018,0.01646151970659264,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.007902499611861513,-0.000714082080770595,0.010407993503450114,0.02927531988578954,0.0,0.3040552709206645
wdbc,random_forest,simple,clean_train_corrupt_test,mar,0.5,10,0.9472830305853128,0.018473270001794075,0.9902946750269056,0.0071996252292199445,0.046554514131805544,0.008159365660128254,0.09769071731909566,0.019091136628791406,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.008771929824561398,-0.00046648322319793324,0.013848038043435757,0.042466051315195014,0.0,0.4955922993324018
wdbc,random_forest,simple,clean_train_corrupt_test,mcar,0.1,10,0.9525539512498058,0.015573542722942422,0.9903560521180484,0.006144573167100157,0.03968191095022009,0.007465474036137252,0.06650446713228371,0.014092893847776625,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.0035010091600683026,-0.0004051061320550442,0.006975434861850304,0.011279801128383062,0.0,0.09818765202090772
wdbc,random_forest,simple,clean_train_corrupt_test,mcar,0.2,10,0.9481369352585002,0.021351221900569112,0.9885573291168198,0.007603301437089634,0.0483552191046855,0.008018518527670448,0.08353999280125254,0.0181458068317014,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.007918025151373997,-0.002203829133283797,0.01564874301631572,0.028315326797351888,0.0,0.19964291259121253
wdbc,random_forest,simple,clean_train_corrupt_test,mcar,0.3,10,0.9217745691662784,0.03427969843908273,0.9857577528045102,0.010273937601536604,0.06263209254741492,0.010021642025529381,0.1103643965124429,0.01899335488091019,0.9560549604098743,0.9907611582501035,0.03270647608836978,0.05522466600390065,-0.03428039124359572,-0.005003405445593456,0.029925616459045134,0.05513973050854225,0.0,0.2998770894788594
